dataset_code,limno_run,location_name,location_code,date_time,depth_m,dic_mg_cl,dic_mm,dic_comments,filename,depth_masl
LIMNO_DIC,EB9394L1,East Lake Bonney,BONE30,10/27/93 0:00,4,13.2,1.1,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L1,East Lake Bonney,BONE30,10/27/93 0:00,6,13.2,1.1,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L1,East Lake Bonney,BONE30,10/27/93 0:00,8,16.2,1.35,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L1,East Lake Bonney,BONE30,10/27/93 0:00,10,18.7,1.5583333,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L1,East Lake Bonney,BONE30,10/27/93 0:00,12,35.9,2.9916666,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L1,East Lake Bonney,BONE30,10/27/93 0:00,13,82.1,6.8416667,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L1,East Lake Bonney,BONE30,10/27/93 0:00,15,150.1,12.508333,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L1,East Lake Bonney,BONE30,10/27/93 0:00,18,146.4,12.2,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L1,East Lake Bonney,BONE30,10/27/93 0:00,20,212.5,17.708334,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L1,East Lake Bonney,BONE30,10/27/93 0:00,22,220.7,18.391666,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L1,East Lake Bonney,BONE30,10/27/93 0:00,25,137.3,11.441667,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L1,East Lake Bonney,BONE30,10/27/93 0:00,30,60.6,5.05,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L1,East Lake Bonney,BONE30,10/27/93 0:00,35,50.7,4.225,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L1,East Lake Bonney,BONE30,10/27/93 0:00,39,45.3,3.775,,E30SUMRY.XLW,
LIMNO_DIC,WB9394L1,West Lake Bonney,BONW20,10/29/93 0:00,4,14.3,1.1916667,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L1,West Lake Bonney,BONW20,10/29/93 0:00,6,13.3,1.1083333,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L1,West Lake Bonney,BONW20,10/29/93 0:00,8,22.3,1.8583333,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L1,West Lake Bonney,BONW20,10/29/93 0:00,10,27.4,2.2833333,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L1,West Lake Bonney,BONW20,10/29/93 0:00,12,44.9,3.7416666,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L1,West Lake Bonney,BONW20,10/29/93 0:00,13,518.4,43.2,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L1,West Lake Bonney,BONW20,10/29/93 0:00,14,604.4,50.366665,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L1,West Lake Bonney,BONW20,10/29/93 0:00,15,169.6,14.133333,unusually low,W20SUMRY.XLW,
LIMNO_DIC,WB9394L1,West Lake Bonney,BONW20,10/29/93 0:00,17,838.6,69.88333,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L1,West Lake Bonney,BONW20,10/29/93 0:00,20,857.4,71.45,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L1,West Lake Bonney,BONW20,10/29/93 0:00,22,999.5,83.291664,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L1,West Lake Bonney,BONW20,10/29/93 0:00,25,1470.8,122.566666,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L1,West Lake Bonney,BONW20,10/29/93 0:00,30,2283.2,190.26666,"""exceptionally high; possibly incorrect injection volumes""",W20SUMRY.XLW,
LIMNO_DIC,WB9394L1,West Lake Bonney,BONW20,10/29/93 0:00,35,2287.7,190.64166,"""exceptionally high; possibly incorrect injection volumes""",W20SUMRY.XLW,
LIMNO_DIC,WB9394L1,West Lake Bonney,BONW20,10/29/93 0:00,38,2331,194.25,"""exceptionally high; possibly incorrect injection volumes""",W20SUMRY.XLW,
LIMNO_DIC,HOA9394L1,Lake Hoare,HORLT1,11/6/93 0:00,4,18.7,1.5583333,,HORSUMRY.XLW,70.04512
LIMNO_DIC,HOA9394L1,Lake Hoare,HORLT1,11/6/93 0:00,6,21.6,1.8,,HORSUMRY.XLW,68.04512
LIMNO_DIC,HOA9394L1,Lake Hoare,HORLT1,11/6/93 0:00,8,26,2.1666667,,HORSUMRY.XLW,66.04512
LIMNO_DIC,HOA9394L1,Lake Hoare,HORLT1,11/6/93 0:00,10,35.4,2.95,,HORSUMRY.XLW,64.04512
LIMNO_DIC,HOA9394L1,Lake Hoare,HORLT1,11/6/93 0:00,12,52.6,4.383333,,HORSUMRY.XLW,62.045116
LIMNO_DIC,HOA9394L1,Lake Hoare,HORLT1,11/6/93 0:00,14,72.7,6.0583334,,HORSUMRY.XLW,60.045116
LIMNO_DIC,HOA9394L1,Lake Hoare,HORLT1,11/6/93 0:00,16,72.1,6.008333,,HORSUMRY.XLW,58.045116
LIMNO_DIC,HOA9394L1,Lake Hoare,HORLT1,11/6/93 0:00,18,67.2,5.6,,HORSUMRY.XLW,56.045116
LIMNO_DIC,HOA9394L1,Lake Hoare,HORLT1,11/6/93 0:00,20,66.3,5.525,,HORSUMRY.XLW,54.045116
LIMNO_DIC,HOA9394L1,Lake Hoare,HORLT1,11/6/93 0:00,22,66.5,5.5416665,,HORSUMRY.XLW,52.045116
LIMNO_DIC,HOA9394L1,Lake Hoare,HORLT1,11/6/93 0:00,25,61.7,5.141667,,HORSUMRY.XLW,49.045116
LIMNO_DIC,EB9394L2,East Lake Bonney,BONE30,11/10/93 0:00,4,12.8,1.0666667,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L2,East Lake Bonney,BONE30,11/10/93 0:00,6,13.6,1.1333333,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L2,East Lake Bonney,BONE30,11/10/93 0:00,8,15.6,1.3,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L2,East Lake Bonney,BONE30,11/10/93 0:00,10,22.5,1.875,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L2,East Lake Bonney,BONE30,11/10/93 0:00,12,34.2,2.85,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L2,East Lake Bonney,BONE30,11/10/93 0:00,13,78.4,6.5333333,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L2,East Lake Bonney,BONE30,11/10/93 0:00,15,114.4,9.533334,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L2,East Lake Bonney,BONE30,11/10/93 0:00,18,160.7,13.391666,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L2,East Lake Bonney,BONE30,11/10/93 0:00,20,236.5,19.708334,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L2,East Lake Bonney,BONE30,11/10/93 0:00,22,258.4,21.533333,,E30SUMRY.XLW,
LIMNO_DIC,WB9394L2,West Lake Bonney,BONW20,11/12/93 0:00,4,11,0.9166667,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L2,West Lake Bonney,BONW20,11/12/93 0:00,6,10.6,0.8833333,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L2,West Lake Bonney,BONW20,11/12/93 0:00,8,15.3,1.275,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L2,West Lake Bonney,BONW20,11/12/93 0:00,10,22.4,1.8666667,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L2,West Lake Bonney,BONW20,11/12/93 0:00,12,41.9,3.4916666,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L2,West Lake Bonney,BONW20,11/12/93 0:00,13,88.4,7.366667,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L2,West Lake Bonney,BONW20,11/12/93 0:00,14,467.3,38.941666,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L2,West Lake Bonney,BONW20,11/12/93 0:00,15,634,52.833332,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L2,West Lake Bonney,BONW20,11/12/93 0:00,17,906.9,75.575,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L2,West Lake Bonney,BONW20,11/12/93 0:00,20,671.3,55.941666,,W20SUMRY.XLW,
LIMNO_DIC,FRX9394L1,Lake Fryxell,FRXLT1,11/16/93 0:00,4,44.4,3.7,,FRXSUMRY.XLW,13.534898
LIMNO_DIC,FRX9394L1,Lake Fryxell,FRXLT1,11/16/93 0:00,6,96,8,,FRXSUMRY.XLW,11.534898
LIMNO_DIC,FRX9394L1,Lake Fryxell,FRXLT1,11/16/93 0:00,7,86.4,7.2,,FRXSUMRY.XLW,10.534898
LIMNO_DIC,FRX9394L1,Lake Fryxell,FRXLT1,11/16/93 0:00,8,196.7,16.391666,,FRXSUMRY.XLW,9.534898
LIMNO_DIC,FRX9394L1,Lake Fryxell,FRXLT1,11/16/93 0:00,9,299.5,24.958334,,FRXSUMRY.XLW,8.534898
LIMNO_DIC,FRX9394L1,Lake Fryxell,FRXLT1,11/16/93 0:00,10,357.1,29.758333,,FRXSUMRY.XLW,7.534898
LIMNO_DIC,FRX9394L1,Lake Fryxell,FRXLT1,11/16/93 0:00,11,524,43.666668,,FRXSUMRY.XLW,6.534898
LIMNO_DIC,FRX9394L1,Lake Fryxell,FRXLT1,11/16/93 0:00,12,457.2,38.1,,FRXSUMRY.XLW,5.534898
LIMNO_DIC,FRX9394L1,Lake Fryxell,FRXLT1,11/16/93 0:00,15,880.5,73.375,,FRXSUMRY.XLW,2.5348978
LIMNO_DIC,FRX9394L1,Lake Fryxell,FRXLT1,11/16/93 0:00,17,942,78.5,,FRXSUMRY.XLW,0.53489774
LIMNO_DIC,EB9394L3,East Lake Bonney,BONE30,11/24/93 0:00,4,12.5,1.0416666,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L3,East Lake Bonney,BONE30,11/24/93 0:00,6,12.5,1.0416666,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L3,East Lake Bonney,BONE30,11/24/93 0:00,8,16.7,1.3916667,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L3,East Lake Bonney,BONE30,11/24/93 0:00,10,23.8,1.9833333,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L3,East Lake Bonney,BONE30,11/24/93 0:00,12,48,4,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L3,East Lake Bonney,BONE30,11/24/93 0:00,13,68.9,5.741667,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L3,East Lake Bonney,BONE30,11/24/93 0:00,15,112,9.333333,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L3,East Lake Bonney,BONE30,11/24/93 0:00,18,131.6,10.966666,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L3,East Lake Bonney,BONE30,11/24/93 0:00,20,210.7,17.558332,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L3,East Lake Bonney,BONE30,11/24/93 0:00,22,249,20.75,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L3,East Lake Bonney,BONE30,11/24/93 0:00,25,146.2,12.183333,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L3,East Lake Bonney,BONE30,11/24/93 0:00,30,59.3,4.9416666,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L3,East Lake Bonney,BONE30,11/24/93 0:00,35,54.1,4.508333,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L3,East Lake Bonney,BONE30,11/24/93 0:00,38,47.3,3.9416666,,E30SUMRY.XLW,
LIMNO_DIC,WB9394L3,West Lake Bonney,BONW20,11/26/93 0:00,4,15.9,1.325,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L3,West Lake Bonney,BONW20,11/26/93 0:00,6,16.6,1.3833333,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L3,West Lake Bonney,BONW20,11/26/93 0:00,8,17,1.4166666,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L3,West Lake Bonney,BONW20,11/26/93 0:00,10,26.9,2.2416666,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L3,West Lake Bonney,BONW20,11/26/93 0:00,12,51.9,4.325,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L3,West Lake Bonney,BONW20,11/26/93 0:00,13,72.5,6.0416665,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L3,West Lake Bonney,BONW20,11/26/93 0:00,14,571.6,47.633335,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L3,West Lake Bonney,BONW20,11/26/93 0:00,15,648.1,54.008335,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L3,West Lake Bonney,BONW20,11/26/93 0:00,17,680,56.666668,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L3,West Lake Bonney,BONW20,11/26/93 0:00,20,839,69.916664,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L3,West Lake Bonney,BONW20,11/26/93 0:00,22,892.6,74.38333,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L3,West Lake Bonney,BONW20,11/26/93 0:00,25,1039.2,86.6,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L3,West Lake Bonney,BONW20,11/26/93 0:00,30,1051.1,87.59167,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L3,West Lake Bonney,BONW20,11/26/93 0:00,35,1069.2,89.1,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L3,West Lake Bonney,BONW20,11/26/93 0:00,39,1132.5,94.375,,W20SUMRY.XLW,
LIMNO_DIC,HOA9394L2,Lake Hoare,HORLT1,12/1/93 0:00,4,24,2,,HORSUMRY.XLW,70.059944
LIMNO_DIC,HOA9394L2,Lake Hoare,HORLT1,12/1/93 0:00,6,21.4,1.7833333,,HORSUMRY.XLW,68.059944
LIMNO_DIC,HOA9394L2,Lake Hoare,HORLT1,12/1/93 0:00,8,28.6,2.3833334,,HORSUMRY.XLW,66.059944
LIMNO_DIC,HOA9394L2,Lake Hoare,HORLT1,12/1/93 0:00,10,39.5,3.2916667,,HORSUMRY.XLW,64.059944
LIMNO_DIC,HOA9394L2,Lake Hoare,HORLT1,12/1/93 0:00,12,50.9,4.241667,,HORSUMRY.XLW,62.059944
LIMNO_DIC,HOA9394L2,Lake Hoare,HORLT1,12/1/93 0:00,14,56.8,4.733333,,HORSUMRY.XLW,60.059944
LIMNO_DIC,HOA9394L2,Lake Hoare,HORLT1,12/1/93 0:00,16,65.8,5.483333,,HORSUMRY.XLW,58.059944
LIMNO_DIC,HOA9394L2,Lake Hoare,HORLT1,12/1/93 0:00,18,71.9,5.991667,,HORSUMRY.XLW,56.059944
LIMNO_DIC,HOA9394L2,Lake Hoare,HORLT1,12/1/93 0:00,20,79.8,6.65,,HORSUMRY.XLW,54.059944
LIMNO_DIC,HOA9394L2,Lake Hoare,HORLT1,12/1/93 0:00,22,81,6.75,,HORSUMRY.XLW,52.059944
LIMNO_DIC,HOA9394L2,Lake Hoare,HORLT1,12/1/93 0:00,25,84.5,7.0416665,,HORSUMRY.XLW,49.059944
LIMNO_DIC,EB9394L4,East Lake Bonney,BONE30,12/7/93 0:00,4,7.1,0.59166664,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L4,East Lake Bonney,BONE30,12/7/93 0:00,6,12,1,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L4,East Lake Bonney,BONE30,12/7/93 0:00,8,15.6,1.3,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L4,East Lake Bonney,BONE30,12/7/93 0:00,10,19.9,1.6583333,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L4,East Lake Bonney,BONE30,12/7/93 0:00,12,32.1,2.675,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L4,East Lake Bonney,BONE30,12/7/93 0:00,13,65.9,5.491667,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L4,East Lake Bonney,BONE30,12/7/93 0:00,15,117.4,9.783334,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L4,East Lake Bonney,BONE30,12/7/93 0:00,18,136.2,11.35,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L4,East Lake Bonney,BONE30,12/7/93 0:00,20,196.3,16.358334,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L4,East Lake Bonney,BONE30,12/7/93 0:00,22,231.8,19.316668,,E30SUMRY.XLW,
LIMNO_DIC,FRX9394L2,Lake Fryxell,FRXLT1,12/7/93 0:00,4,55.9,4.6583333,,FRXSUMRY.XLW,13.534155
LIMNO_DIC,FRX9394L2,Lake Fryxell,FRXLT1,12/7/93 0:00,6,59.5,4.9583335,,FRXSUMRY.XLW,11.534155
LIMNO_DIC,FRX9394L2,Lake Fryxell,FRXLT1,12/7/93 0:00,7,74.7,6.225,,FRXSUMRY.XLW,10.534155
LIMNO_DIC,FRX9394L2,Lake Fryxell,FRXLT1,12/7/93 0:00,8,125.2,10.433333,,FRXSUMRY.XLW,9.534155
LIMNO_DIC,FRX9394L2,Lake Fryxell,FRXLT1,12/7/93 0:00,9,218.2,18.183332,,FRXSUMRY.XLW,8.534155
LIMNO_DIC,FRX9394L2,Lake Fryxell,FRXLT1,12/7/93 0:00,10,302.3,25.191668,,FRXSUMRY.XLW,7.5341544
LIMNO_DIC,FRX9394L2,Lake Fryxell,FRXLT1,12/7/93 0:00,11,370.9,30.908333,,FRXSUMRY.XLW,6.5341544
LIMNO_DIC,FRX9394L2,Lake Fryxell,FRXLT1,12/7/93 0:00,12,495.4,41.283333,,FRXSUMRY.XLW,5.5341544
LIMNO_DIC,FRX9394L2,Lake Fryxell,FRXLT1,12/7/93 0:00,15,669.2,55.766666,,FRXSUMRY.XLW,2.5341547
LIMNO_DIC,FRX9394L2,Lake Fryxell,FRXLT1,12/7/93 0:00,17,727.3,60.608334,,FRXSUMRY.XLW,0.53415465
LIMNO_DIC,WB9394L4,West Lake Bonney,BONW20,12/9/93 0:00,4,11.4,0.95,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L4,West Lake Bonney,BONW20,12/9/93 0:00,6,11.8,0.98333335,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L4,West Lake Bonney,BONW20,12/9/93 0:00,8,18.3,1.525,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L4,West Lake Bonney,BONW20,12/9/93 0:00,10,27.6,2.3,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L4,West Lake Bonney,BONW20,12/9/93 0:00,12,44,3.6666667,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L4,West Lake Bonney,BONW20,12/9/93 0:00,13,89.9,7.491667,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L4,West Lake Bonney,BONW20,12/9/93 0:00,14,718.1,59.841667,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L4,West Lake Bonney,BONW20,12/9/93 0:00,15,1101.5,91.791664,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L4,West Lake Bonney,BONW20,12/9/93 0:00,17,1296.9,108.075,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L4,West Lake Bonney,BONW20,12/9/93 0:00,20,1481,123.416664,,W20SUMRY.XLW,
LIMNO_DIC,EB9394L5,East Lake Bonney,BONE30,12/21/93 0:00,4,14.2,1.1833333,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L5,East Lake Bonney,BONE30,12/21/93 0:00,6,13.7,1.1416667,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L5,East Lake Bonney,BONE30,12/21/93 0:00,8,18.3,1.525,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L5,East Lake Bonney,BONE30,12/21/93 0:00,10,24,2,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L5,East Lake Bonney,BONE30,12/21/93 0:00,12,53.8,4.483333,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L5,East Lake Bonney,BONE30,12/21/93 0:00,13,50.3,4.1916666,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L5,East Lake Bonney,BONE30,12/21/93 0:00,15,126.9,10.575,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L5,East Lake Bonney,BONE30,12/21/93 0:00,18,155.4,12.95,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L5,East Lake Bonney,BONE30,12/21/93 0:00,20,220.2,18.35,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L5,East Lake Bonney,BONE30,12/21/93 0:00,22,243.3,20.275,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L5,East Lake Bonney,BONE30,12/21/93 0:00,25,140.3,11.691667,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L5,East Lake Bonney,BONE30,12/21/93 0:00,30,59.8,4.983333,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L5,East Lake Bonney,BONE30,12/21/93 0:00,35,55.1,4.5916667,,E30SUMRY.XLW,
LIMNO_DIC,EB9394L5,East Lake Bonney,BONE30,12/21/93 0:00,38,51.5,4.2916665,,E30SUMRY.XLW,
LIMNO_DIC,WB9394L5,West Lake Bonney,BONW20,12/23/93 0:00,4,9.7,0.80833334,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L5,West Lake Bonney,BONW20,12/23/93 0:00,6,12,1,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L5,West Lake Bonney,BONW20,12/23/93 0:00,8,17.1,1.425,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L5,West Lake Bonney,BONW20,12/23/93 0:00,10,25.3,2.1083333,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L5,West Lake Bonney,BONW20,12/23/93 0:00,12,54.3,4.525,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L5,West Lake Bonney,BONW20,12/23/93 0:00,13,114.5,9.541667,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L5,West Lake Bonney,BONW20,12/23/93 0:00,14,515,42.916668,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L5,West Lake Bonney,BONW20,12/23/93 0:00,15,587.7,48.975,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L5,West Lake Bonney,BONW20,12/23/93 0:00,17,657.5,54.791668,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L5,West Lake Bonney,BONW20,12/23/93 0:00,20,767.9,63.991665,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L5,West Lake Bonney,BONW20,12/23/93 0:00,22,875.1,72.925,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L5,West Lake Bonney,BONW20,12/23/93 0:00,25,984.7,82.058334,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L5,West Lake Bonney,BONW20,12/23/93 0:00,30,1101.3,91.775,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L5,West Lake Bonney,BONW20,12/23/93 0:00,35,1042.8,86.9,,W20SUMRY.XLW,
LIMNO_DIC,WB9394L5,West Lake Bonney,BONW20,12/23/93 0:00,39,1258,104.833336,,W20SUMRY.XLW,
LIMNO_DIC,HOA9394L3,Lake Hoare,HORLT1,12/30/93 0:00,4,13.9,1.1583333,,HORSUMRY.XLW,70.07714
LIMNO_DIC,HOA9394L3,Lake Hoare,HORLT1,12/30/93 0:00,6,21.2,1.7666667,,HORSUMRY.XLW,68.07714
LIMNO_DIC,HOA9394L3,Lake Hoare,HORLT1,12/30/93 0:00,8,26.7,2.225,,HORSUMRY.XLW,66.07714
LIMNO_DIC,HOA9394L3,Lake Hoare,HORLT1,12/30/93 0:00,10,35.9,2.9916666,,HORSUMRY.XLW,64.07714
LIMNO_DIC,HOA9394L3,Lake Hoare,HORLT1,12/30/93 0:00,12,47.6,3.9666667,,HORSUMRY.XLW,62.077145
LIMNO_DIC,HOA9394L3,Lake Hoare,HORLT1,12/30/93 0:00,14,57.5,4.7916665,,HORSUMRY.XLW,60.077145
LIMNO_DIC,HOA9394L3,Lake Hoare,HORLT1,12/30/93 0:00,16,71.4,5.95,,HORSUMRY.XLW,58.077145
LIMNO_DIC,HOA9394L3,Lake Hoare,HORLT1,12/30/93 0:00,18,77.3,6.4416666,,HORSUMRY.XLW,56.077145
LIMNO_DIC,HOA9394L3,Lake Hoare,HORLT1,12/30/93 0:00,25,80.2,6.6833334,,HORSUMRY.XLW,49.077145
LIMNO_DIC,FRX9394L3,Lake Fryxell,FRXLT1,1/7/94 0:00,4,38.8,3.2333333,,FRXSUMRY.XLW,13.533057
LIMNO_DIC,FRX9394L3,Lake Fryxell,FRXLT1,1/7/94 0:00,6,48.3,4.025,,FRXSUMRY.XLW,11.533057
LIMNO_DIC,FRX9394L3,Lake Fryxell,FRXLT1,1/7/94 0:00,9,215.1,17.925,,FRXSUMRY.XLW,8.533057
LIMNO_DIC,FRX9394L3,Lake Fryxell,FRXLT1,1/7/94 0:00,10,258,21.5,,FRXSUMRY.XLW,7.5330577
LIMNO_DIC,FRX9394L3,Lake Fryxell,FRXLT1,1/7/94 0:00,11,331.7,27.641666,,FRXSUMRY.XLW,6.5330577
LIMNO_DIC,FRX9394L3,Lake Fryxell,FRXLT1,1/7/94 0:00,12,413.7,34.475,,FRXSUMRY.XLW,5.5330577
LIMNO_DIC,FRX9394L3,Lake Fryxell,FRXLT1,1/7/94 0:00,15,579.6,48.3,,FRXSUMRY.XLW,2.5330577
LIMNO_DIC,FRX9394L3,Lake Fryxell,FRXLT1,1/7/94 0:00,17,704.9,58.741665,,FRXSUMRY.XLW,0.5330577
LIMNO_DIC,FRX9394L4,Lake Fryxell,FRXLT1,1/18/94 0:00,4,60.5,5.0416665,,FRXSUMRY.XLW,13.532668
LIMNO_DIC,FRX9394L4,Lake Fryxell,FRXLT1,1/18/94 0:00,4.5,43.6,3.6333334,,FRXSUMRY.XLW,13.032668
LIMNO_DIC,FRX9394L4,Lake Fryxell,FRXLT1,1/18/94 0:00,5,60.6,5.05,,FRXSUMRY.XLW,12.532668
LIMNO_DIC,FRX9394L4,Lake Fryxell,FRXLT1,1/18/94 0:00,5.5,45.4,3.7833333,,FRXSUMRY.XLW,12.032668
LIMNO_DIC,FRX9394L4,Lake Fryxell,FRXLT1,1/18/94 0:00,6,59,4.9166665,,FRXSUMRY.XLW,11.532668
LIMNO_DIC,FRX9394L4,Lake Fryxell,FRXLT1,1/18/94 0:00,7,138.8,11.566667,,FRXSUMRY.XLW,10.532668
LIMNO_DIC,FRX9394L4,Lake Fryxell,FRXLT1,1/18/94 0:00,8,182.6,15.216666,,FRXSUMRY.XLW,9.532668
LIMNO_DIC,FRX9394L4,Lake Fryxell,FRXLT1,1/18/94 0:00,9,282.4,23.533333,,FRXSUMRY.XLW,8.532668
LIMNO_DIC,FRX9394L4,Lake Fryxell,FRXLT1,1/18/94 0:00,10,354.1,29.508333,,FRXSUMRY.XLW,7.5326686
LIMNO_DIC,FRX9394L4,Lake Fryxell,FRXLT1,1/18/94 0:00,11,500.2,41.683334,,FRXSUMRY.XLW,6.5326686
LIMNO_DIC,FRX9394L4,Lake Fryxell,FRXLT1,1/18/94 0:00,12,551.1,45.925,,FRXSUMRY.XLW,5.5326686
LIMNO_DIC,FRX9394L4,Lake Fryxell,FRXLT1,1/18/94 0:00,15,654.5,54.541668,,FRXSUMRY.XLW,2.5326684
LIMNO_DIC,FRX9394L4,Lake Fryxell,FRXLT1,1/18/94 0:00,17,719.2,59.933334,,FRXSUMRY.XLW,0.5326684
LIMNO_DIC,HOA9394L4,Lake Hoare,HORLT1,1/19/94 0:00,4,21.5,1.7916666,,HORSUMRY.XLW,70.089005
LIMNO_DIC,HOA9394L4,Lake Hoare,HORLT1,1/19/94 0:00,4.5,22.9,1.9083333,,HORSUMRY.XLW,69.589005
LIMNO_DIC,HOA9394L4,Lake Hoare,HORLT1,1/19/94 0:00,5,16,1.3333334,,HORSUMRY.XLW,69.089005
