dataset_code,limno_run,location_name,location_code,date_time,depth_m,wire_corrected_depth_m,ctd_conductivity_mscm,ctd_temp_c,ctd_comments,filename
LIMNO_CTD,FRX2324L1,Lake Fryxell,FRXLT1,11/5/23 0:00,17.851,18.312,8.3643,2.316,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L1,Lake Fryxell,FRXLT1,11/5/23 0:00,17.967,18.428,8.3934,2.315,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L1,Lake Fryxell,FRXLT1,11/5/23 0:00,18.048,18.509,8.4118,2.315,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L1,Lake Fryxell,FRXLT1,11/5/23 0:00,18.127,18.588,8.4299,2.315,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L1,Lake Fryxell,FRXLT1,11/5/23 0:00,18.243,18.704,8.4572,2.314,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L1,Lake Fryxell,FRXLT1,11/5/23 0:00,18.359,18.82,8.4816,2.313,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L1,Lake Fryxell,FRXLT1,11/5/23 0:00,18.465,18.926,8.5046,2.313,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L1,Lake Fryxell,FRXLT1,11/5/23 0:00,18.56,19.021,8.5243,2.312,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,0.117,0.479,0.5632,0.337,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,0.207,0.569,0.5647,0.265,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,0.3,0.662,0.567,0.267,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,0.417,0.779,0.5755,0.301,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,0.505,0.867,0.5821,0.719,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,0.601,0.963,0.5655,0.69,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,0.703,1.065,0.5637,0.639,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,0.807,1.169,0.562,0.572,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,0.94,1.302,0.5605,0.5,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,1.082,1.444,0.56,0.432,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,1.235,1.597,0.5592,0.375,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,1.383,1.745,0.5588,0.323,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,1.52,1.882,0.5587,0.281,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,1.67,2.032,0.5584,0.251,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,1.82,2.182,0.5581,0.228,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,1.959,2.321,0.5579,0.209,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,2.093,2.455,0.5577,0.196,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,2.235,2.597,0.5575,0.185,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,2.378,2.74,0.5574,0.173,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,2.523,2.885,0.5573,0.162,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,2.661,3.023,0.5573,0.151,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,2.804,3.166,0.5572,0.142,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,2.934,3.296,0.5572,0.137,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,3.055,3.417,0.5572,0.132,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,3.17,3.532,0.5572,0.128,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,3.292,3.654,0.5571,0.124,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,3.419,3.781,0.5574,0.12,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,3.538,3.9,0.5592,0.128,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,3.664,4.026,0.5608,0.174,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,3.792,4.154,0.5623,0.257,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,3.929,4.291,0.564,0.357,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,4.062,4.424,0.5665,0.472,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,4.203,4.565,0.5736,0.602,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,4.35,4.712,0.5878,0.744,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,4.5,4.862,0.6108,0.883,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,4.638,5,0.6411,1.011,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,4.781,5.143,0.6784,1.127,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,4.92,5.282,0.7142,1.231,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,5.06,5.422,0.751,1.331,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,5.207,5.569,0.7908,1.438,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,5.346,5.708,0.8294,1.56,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,5.493,5.855,0.8701,1.692,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,5.651,6.013,0.9081,1.834,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,5.809,6.171,0.9446,1.974,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,5.957,6.319,0.9799,2.11,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,6.108,6.47,1.0157,2.238,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,6.252,6.614,1.0673,2.355,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,6.382,6.744,1.126,2.461,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,6.519,6.881,1.1937,2.554,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,6.658,7.02,1.2819,2.633,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,6.791,7.153,1.3774,2.7,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,6.915,7.277,1.4745,2.76,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,7.028,7.39,1.5708,2.81,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,7.146,7.508,1.6772,2.854,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,7.271,7.633,1.7874,2.892,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,7.403,7.765,1.9054,2.926,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,7.53,7.892,2.0314,2.956,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,7.654,8.016,2.1493,2.984,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,7.783,8.145,2.2668,3.008,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,7.919,8.281,2.3769,3.029,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,8.05,8.412,2.4818,3.047,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,8.183,8.545,2.5891,3.062,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,8.318,8.68,2.688,3.074,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,8.458,8.82,2.784,3.083,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,8.593,8.955,2.8801,3.09,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,8.728,9.09,2.9693,3.094,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,8.853,9.215,3.0539,3.096,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,8.982,9.344,3.1364,3.097,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,9.113,9.475,3.2227,3.096,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,9.248,9.61,3.3094,3.093,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,9.38,9.742,3.3914,3.089,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,9.512,9.874,3.4724,3.082,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,9.639,10.001,3.5758,3.074,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,9.769,10.131,3.6699,3.065,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,9.895,10.257,3.7734,3.055,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,10.019,10.381,3.8739,3.044,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,10.143,10.505,3.9731,3.032,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,10.258,10.62,4.0697,3.016,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,10.376,10.738,4.1601,2.998,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,10.493,10.855,4.2571,2.977,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,10.611,10.973,4.3477,2.956,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,10.728,11.09,4.4421,2.934,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,10.845,11.207,4.5347,2.911,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,10.963,11.325,4.6286,2.888,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,11.095,11.457,4.7312,2.865,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,11.227,11.589,4.841,2.842,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,11.359,11.721,4.9425,2.82,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,11.478,11.84,5.0434,2.798,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,11.593,11.955,5.1372,2.777,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,11.718,12.08,5.2274,2.757,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,11.833,12.195,5.3247,2.737,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,11.945,12.307,5.4083,2.718,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,12.064,12.426,5.4987,2.7,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,12.184,12.546,5.5874,2.683,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,12.298,12.66,5.6754,2.666,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,12.419,12.781,5.7601,2.649,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,12.536,12.898,5.8509,2.633,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,12.652,13.014,5.9367,2.618,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,12.762,13.124,6.0039,2.602,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,12.872,13.234,6.0899,2.589,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,12.976,13.338,6.158,2.576,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,13.078,13.44,6.2356,2.564,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,13.182,13.544,6.3063,2.552,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,13.292,13.654,6.3769,2.541,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,13.4,13.762,6.4496,2.529,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,13.507,13.869,6.5203,2.519,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,13.612,13.974,6.5864,2.508,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,13.723,14.085,6.6572,2.498,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,13.831,14.193,6.72,2.488,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,13.94,14.302,6.7888,2.479,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,14.05,14.412,6.8527,2.469,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,14.158,14.52,6.9155,2.46,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,14.265,14.627,6.9748,2.451,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,14.374,14.736,7.0366,2.442,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,14.483,14.845,7.0952,2.433,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,14.587,14.949,7.153,2.424,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,14.688,15.05,7.2011,2.416,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,14.795,15.157,7.2573,2.409,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,14.894,15.256,7.3094,2.402,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,14.992,15.354,7.3569,2.396,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,15.086,15.448,7.402,2.39,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,15.183,15.545,7.4453,2.384,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,15.274,15.636,7.479,2.38,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,15.366,15.728,7.5276,2.376,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,15.462,15.824,7.5689,2.371,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,15.558,15.92,7.6102,2.368,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,15.702,16.064,7.6667,2.362,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,15.854,16.216,7.7262,2.357,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,15.953,16.315,7.7649,2.354,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,16.051,16.413,7.8015,2.351,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,16.154,16.516,7.8393,2.348,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,16.252,16.614,7.8756,2.346,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,16.346,16.708,7.909,2.343,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,16.442,16.804,7.941,2.341,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,16.548,16.91,7.9752,2.339,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,16.648,17.01,8.0069,2.337,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,16.747,17.109,8.0359,2.335,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,16.852,17.214,8.0674,2.333,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,16.953,17.315,8.098,2.331,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,17.053,17.415,8.1285,2.329,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,17.158,17.52,8.158,2.327,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,17.255,17.617,8.186,2.325,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,17.358,17.72,8.2128,2.323,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,17.468,17.83,8.2399,2.322,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,17.578,17.94,8.27,2.32,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,17.683,18.045,8.2982,2.319,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,17.788,18.15,8.3251,2.317,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,17.887,18.249,8.3489,2.316,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,17.994,18.356,8.3746,2.315,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,18.097,18.459,8.3992,2.315,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,18.197,18.559,8.423,2.314,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,18.296,18.658,8.445,2.313,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,18.39,18.752,8.4674,2.313,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,18.479,18.841,8.4872,2.312,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,18.564,18.926,8.5051,2.312,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,18.671,19.033,8.5264,2.311,,LIMNO_CTD_2324.CSV
LIMNO_CTD,FRX2324L2,Lake Fryxell,FRXLT1,11/13/23 0:00,18.751,19.113,8.546819,2.3108,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,0.076,0.224302714,0.879585,0.7726,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,0.202,0.357345736,0,0.2957,negative conductivity value changed to zero,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,0.306,0.467087832,0.967581,0.1926,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,0.4,0.56622241,0.980653,0.1756,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,0.539,0.71271864,1.017778,0.1706,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,0.562,0.736947934,1.015692,0.1431,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,0.675,0.855941769,1.019052,0.0761,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,0.82,1.008521633,1.01942,0.0768,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,0.991,1.188299822,1.025119,0.0755,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,1.16,1.365804328,1.044411,0.0534,,LIMNO_CTD_2324.CSV
LIMNO_CTD,EB2324L1,East Lake Bonney ,BONE30,11/22/23 0:00,1.335,1.549431599,1.046007,0.0117,,LIMNO_CTD_2324.CSV
