depth.asl,pred,location_name,year
24,155.06233043338284,West Lake Bonney,1995
24.1,155.0623304333828,West Lake Bonney,1995
24.2,155.0623304333828,West Lake Bonney,1995
24.3,154.98094591838426,West Lake Bonney,1995
24.4,154.68841924800813,West Lake Bonney,1995
24.5,154.395892577632,West Lake Bonney,1995
24.6,154.1033659072557,West Lake Bonney,1995
24.7,153.81083923687947,West Lake Bonney,1995
24.8,153.5183125665034,West Lake Bonney,1995
24.9,153.22578589612706,West Lake Bonney,1995
25,152.93325922575102,West Lake Bonney,1995
25.1,152.64073255537474,West Lake Bonney,1995
25.2,152.34820588499844,West Lake Bonney,1995
25.3,152.0556792146224,West Lake Bonney,1995
25.4,151.7631525442462,West Lake Bonney,1995
25.5,151.4706258738699,West Lake Bonney,1995
25.6,151.17809920349373,West Lake Bonney,1995
25.7,150.8855725331176,West Lake Bonney,1995
25.8,150.59304586274146,West Lake Bonney,1995
25.9,150.30051919236524,West Lake Bonney,1995
26,150.00799252198894,West Lake Bonney,1995
26.1,149.71546585161283,West Lake Bonney,1995
26.2,149.42293918123661,West Lake Bonney,1995
26.3,149.1304125108604,West Lake Bonney,1995
26.4,148.8378858404843,West Lake Bonney,1995
26.5,148.54535917010801,West Lake Bonney,1995
26.6,148.25283249973188,West Lake Bonney,1995
26.7,147.96030582935575,West Lake Bonney,1995
26.8,147.66777915897944,West Lake Bonney,1995
26.9,147.37525248860322,West Lake Bonney,1995
27,147.08272581822715,West Lake Bonney,1995
27.1,146.79019914785098,West Lake Bonney,1995
27.2,146.49767247747474,West Lake Bonney,1995
27.3,146.25709564914962,West Lake Bonney,1995
27.4,146.17760498626876,West Lake Bonney,1995
27.5,146.09811432338773,West Lake Bonney,1995
27.6,146.01862366050685,West Lake Bonney,1995
27.7,145.93913299762573,West Lake Bonney,1995
27.8,145.85964233474488,West Lake Bonney,1995
27.9,145.780151671864,West Lake Bonney,1995
28,145.70066100898296,West Lake Bonney,1995
28.1,145.6211703461019,West Lake Bonney,1995
28.2,145.541679683221,West Lake Bonney,1995
28.3,145.46218902034008,West Lake Bonney,1995
28.4,145.38269835745908,West Lake Bonney,1995
28.5,145.30320769457816,West Lake Bonney,1995
28.6,145.2237170316971,West Lake Bonney,1995
28.7,145.14422636881616,West Lake Bonney,1995
28.8,145.06473570593516,West Lake Bonney,1995
28.9,144.98524504305433,West Lake Bonney,1995
29,144.9057543801733,West Lake Bonney,1995
29.1,144.82626371729225,West Lake Bonney,1995
29.2,144.74677305441128,West Lake Bonney,1995
29.3,144.66728239153045,West Lake Bonney,1995
29.4,144.58779172864945,West Lake Bonney,1995
29.5,144.50830106576845,West Lake Bonney,1995
29.6,144.42881040288745,West Lake Bonney,1995
29.7,144.34931974000654,West Lake Bonney,1995
29.8,144.2698290771255,West Lake Bonney,1995
29.9,144.19033841424462,West Lake Bonney,1995
30,144.1108477513635,West Lake Bonney,1995
30.1,144.03135708848265,West Lake Bonney,1995
30.2,143.95186642560165,West Lake Bonney,1995
30.3,143.87237576272076,West Lake Bonney,1995
30.4,143.79288509983974,West Lake Bonney,1995
30.5,143.71339443695877,West Lake Bonney,1995
30.6,143.63390377407788,West Lake Bonney,1995
30.7,143.5544131111968,West Lake Bonney,1995
30.8,143.47492244831588,West Lake Bonney,1995
30.9,143.39543178543494,West Lake Bonney,1995
31,143.3159411225539,West Lake Bonney,1995
31.1,143.236450459673,West Lake Bonney,1995
31.2,143.156959796792,West Lake Bonney,1995
31.3,143.0774691339112,West Lake Bonney,1995
31.4,142.99797847103008,West Lake Bonney,1995
31.5,142.91848780814905,West Lake Bonney,1995
31.6,142.8389971452681,West Lake Bonney,1995
31.7,142.75950648238714,West Lake Bonney,1995
31.8,142.6800158195062,West Lake Bonney,1995
31.9,142.60052515662525,West Lake Bonney,1995
32,142.52103449374425,West Lake Bonney,1995
32.1,142.44154383086328,West Lake Bonney,1995
32.2,142.36205316798237,West Lake Bonney,1995
32.3,142.25847504405664,West Lake Bonney,1995
32.4,141.9698990662116,West Lake Bonney,1995
32.5,141.68132308836658,West Lake Bonney,1995
32.6,141.39274711052167,West Lake Bonney,1995
32.7,141.10417113267664,West Lake Bonney,1995
32.8,140.81559515483173,West Lake Bonney,1995
32.9,140.52701917698673,West Lake Bonney,1995
33,140.23844319914178,West Lake Bonney,1995
33.1,139.94986722129684,West Lake Bonney,1995
33.2,139.66129124345179,West Lake Bonney,1995
33.3,139.37271526560693,West Lake Bonney,1995
33.4,139.08413928776196,West Lake Bonney,1995
33.5,138.7955633099169,West Lake Bonney,1995
33.6,138.50698733207201,West Lake Bonney,1995
33.7,138.21841135422702,West Lake Bonney,1995
33.8,137.9298353763821,West Lake Bonney,1995
33.9,137.64125939853713,West Lake Bonney,1995
34,137.35268342069213,West Lake Bonney,1995
34.1,137.0641074428472,West Lake Bonney,1995
34.2,136.7755314650023,West Lake Bonney,1995
34.3,136.48695548715727,West Lake Bonney,1995
34.4,136.19837950931236,West Lake Bonney,1995
34.5,135.9098035314674,West Lake Bonney,1995
34.6,135.6212275536223,West Lake Bonney,1995
34.7,135.33265157577745,West Lake Bonney,1995
34.8,135.04407559793253,West Lake Bonney,1995
34.9,134.7554996200875,West Lake Bonney,1995
35,134.46692364224256,West Lake Bonney,1995
35.1,134.1783476643976,West Lake Bonney,1995
35.2,133.88977168655268,West Lake Bonney,1995
35.3,133.60119570870773,West Lake Bonney,1995
35.4,133.31261973086274,West Lake Bonney,1995
35.5,133.02404375301782,West Lake Bonney,1995
35.6,132.73546777517285,West Lake Bonney,1995
35.7,132.44689179732788,West Lake Bonney,1995
35.8,132.15831581948288,West Lake Bonney,1995
35.9,131.86973984163794,West Lake Bonney,1995
36,131.58116386379297,West Lake Bonney,1995
36.1,131.29258788594802,West Lake Bonney,1995
36.2,131.00401190810305,West Lake Bonney,1995
36.3,130.71543593025808,West Lake Bonney,1995
36.4,130.42685995241314,West Lake Bonney,1995
36.5,130.13828397456814,West Lake Bonney,1995
36.6,129.84970799672317,West Lake Bonney,1995
36.7,129.5611320188782,West Lake Bonney,1995
36.8,129.27255604103328,West Lake Bonney,1995
36.9,128.98398006318837,West Lake Bonney,1995
37,128.69540408534337,West Lake Bonney,1995
37.1,128.40682810749837,West Lake Bonney,1995
37.2,128.1182521296534,West Lake Bonney,1995
37.3,127.80850712707004,West Lake Bonney,1995
37.4,127.32574297244702,West Lake Bonney,1995
37.5,126.84297881782406,West Lake Bonney,1995
37.6,126.36021466320103,West Lake Bonney,1995
37.7,125.877450508578,West Lake Bonney,1995
37.8,125.39468635395505,West Lake Bonney,1995
37.9,124.91192219933201,West Lake Bonney,1995
38,124.429158044709,West Lake Bonney,1995
38.1,123.94639389008597,West Lake Bonney,1995
38.2,123.46362973546297,West Lake Bonney,1995
38.3,122.98086558084,West Lake Bonney,1995
38.4,122.49810142621698,West Lake Bonney,1995
38.5,122.01533727159392,West Lake Bonney,1995
38.6,121.53257311697091,West Lake Bonney,1995
38.7,121.04980896234788,West Lake Bonney,1995
38.8,120.56704480772495,West Lake Bonney,1995
38.9,120.08428065310196,West Lake Bonney,1995
39,119.60151649847894,West Lake Bonney,1995
39.1,119.1187523438559,West Lake Bonney,1995
39.2,118.63598818923285,West Lake Bonney,1995
39.3,118.15322403460986,West Lake Bonney,1995
39.4,117.6704598799869,West Lake Bonney,1995
39.5,117.18769572536388,West Lake Bonney,1995
39.6,116.70493157074085,West Lake Bonney,1995
39.7,116.22216741611786,West Lake Bonney,1995
39.8,115.73940326149489,West Lake Bonney,1995
39.9,115.25663910687187,West Lake Bonney,1995
40,114.77387495224886,West Lake Bonney,1995
40.1,114.29111079762586,West Lake Bonney,1995
40.2,113.80834664300279,West Lake Bonney,1995
40.3,112.86848355601767,West Lake Bonney,1995
40.400000000000006,112.42122364397986,West Lake Bonney,1995
40.5,111.97396373194216,West Lake Bonney,1995
40.6,111.52670381990436,West Lake Bonney,1995
40.7,111.07944390786665,West Lake Bonney,1995
40.8,110.63218399582894,West Lake Bonney,1995
40.900000000000006,110.18492408379119,West Lake Bonney,1995
41,109.73766417175347,West Lake Bonney,1995
41.1,109.29040425971567,West Lake Bonney,1995
41.2,108.84314434767795,West Lake Bonney,1995
41.3,108.39588443564024,West Lake Bonney,1995
41.400000000000006,107.94862452360243,West Lake Bonney,1995
41.5,107.50136461156472,West Lake Bonney,1995
41.6,107.05410469952699,West Lake Bonney,1995
41.7,106.60684478748925,West Lake Bonney,1995
41.8,106.15958487545154,West Lake Bonney,1995
41.900000000000006,105.71232496341374,West Lake Bonney,1995
42,105.26506505137604,West Lake Bonney,1995
42.1,104.8178051393383,West Lake Bonney,1995
42.2,104.37054522730052,West Lake Bonney,1995
42.3,103.94474485468477,West Lake Bonney,1995
42.400000000000006,103.65637567295165,West Lake Bonney,1995
42.5,103.36800649121865,West Lake Bonney,1995
42.6,103.07963730948562,West Lake Bonney,1995
42.7,102.79126812775259,West Lake Bonney,1995
42.8,102.50289894601957,West Lake Bonney,1995
42.900000000000006,102.21452976428652,West Lake Bonney,1995
43,101.92616058255352,West Lake Bonney,1995
43.1,101.63779140082049,West Lake Bonney,1995
43.2,101.34942221908742,West Lake Bonney,1995
43.3,101.06105303735441,West Lake Bonney,1995
43.400000000000006,100.77268385562141,West Lake Bonney,1995
43.5,100.48431467388838,West Lake Bonney,1995
43.6,100.1959454921553,West Lake Bonney,1995
43.7,99.90757631042229,West Lake Bonney,1995
43.8,99.61920712868928,West Lake Bonney,1995
43.900000000000006,99.33083794695617,West Lake Bonney,1995
44,99.0424687652232,West Lake Bonney,1995
44.1,98.75409958349017,West Lake Bonney,1995
44.2,98.46573040175711,West Lake Bonney,1995
44.3,98.17736122002411,West Lake Bonney,1995
44.400000000000006,97.88899203829106,West Lake Bonney,1995
44.5,97.60062285655803,West Lake Bonney,1995
44.6,97.312253674825,West Lake Bonney,1995
44.7,97.02388449309196,West Lake Bonney,1995
44.8,96.73551531135895,West Lake Bonney,1995
44.900000000000006,96.44714612962592,West Lake Bonney,1995
45,96.15877694789289,West Lake Bonney,1995
45.1,95.8704077661599,West Lake Bonney,1995
45.2,95.58203858442685,West Lake Bonney,1995
45.3,95.2333517980749,West Lake Bonney,1995
45.400000000000006,94.71950704677117,West Lake Bonney,1995
45.5,94.2056622954675,West Lake Bonney,1995
45.6,93.69181754416381,West Lake Bonney,1995
45.7,93.17797279286009,West Lake Bonney,1995
45.8,92.66412804155645,West Lake Bonney,1995
45.900000000000006,92.15028329025274,West Lake Bonney,1995
46,91.63643853894912,West Lake Bonney,1995
46.1,91.12259378764541,West Lake Bonney,1995
46.2,90.60874903634172,West Lake Bonney,1995
46.3,90.09490428503811,West Lake Bonney,1995
46.400000000000006,89.58105953373436,West Lake Bonney,1995
46.5,89.06721478243068,West Lake Bonney,1995
46.6,88.55337003112697,West Lake Bonney,1995
46.7,88.03952527982327,West Lake Bonney,1995
46.8,87.52568052851967,West Lake Bonney,1995
46.900000000000006,87.01183577721596,West Lake Bonney,1995
47,86.4979910259122,West Lake Bonney,1995
47.1,85.98414627460858,West Lake Bonney,1995
47.2,85.47030152330481,West Lake Bonney,1995
47.3,84.87846294862901,West Lake Bonney,1995
47.400000000000006,83.6756270746773,West Lake Bonney,1995
47.5,82.47279120072578,West Lake Bonney,1995
47.6,81.26995532677411,West Lake Bonney,1995
47.7,80.06711945282254,West Lake Bonney,1995
47.8,78.86428357887094,West Lake Bonney,1995
47.900000000000006,77.6614477049193,West Lake Bonney,1995
48,76.45861183096777,West Lake Bonney,1995
48.1,75.25577595701604,West Lake Bonney,1995
48.2,74.05294008306448,West Lake Bonney,1995
48.3,72.39376221611832,West Lake Bonney,1995
48.400000000000006,67.26307122361207,West Lake Bonney,1995
48.5,62.132380231106524,West Lake Bonney,1995
48.6,57.001689238600605,West Lake Bonney,1995
48.7,51.8709982460947,West Lake Bonney,1995
48.8,46.74030725358923,West Lake Bonney,1995
48.900000000000006,41.60961626108297,West Lake Bonney,1995
49,36.478925268577406,West Lake Bonney,1995
49.1,31.348234276071544,West Lake Bonney,1995
49.2,26.217543283565604,West Lake Bonney,1995
49.3,21.643735294667863,West Lake Bonney,1995
49.400000000000006,20.379417418675406,West Lake Bonney,1995
49.5,19.115099542683144,West Lake Bonney,1995
49.6,17.85078166669086,West Lake Bonney,1995
49.7,16.586463790698545,West Lake Bonney,1995
49.8,15.322145914706315,West Lake Bonney,1995
49.900000000000006,14.057828038713923,West Lake Bonney,1995
50,12.79351016272171,West Lake Bonney,1995
50.1,11.529192286729378,West Lake Bonney,1995
50.2,10.264874410737086,West Lake Bonney,1995
50.3,9.175485875714852,West Lake Bonney,1995
50.400000000000006,8.869576689367864,West Lake Bonney,1995
50.5,8.563667503020785,West Lake Bonney,1995
50.6,8.257758316673735,West Lake Bonney,1995
50.7,7.951849130326693,West Lake Bonney,1995
50.8,7.645939943979754,West Lake Bonney,1995
50.900000000000006,7.3400307576327055,West Lake Bonney,1995
51,7.034121571285675,West Lake Bonney,1995
51.1,6.728212384938691,West Lake Bonney,1995
51.2,6.422303198591585,West Lake Bonney,1995
51.3,6.116394012244609,West Lake Bonney,1995
51.400000000000006,5.810484825897585,West Lake Bonney,1995
51.5,5.504575639550541,West Lake Bonney,1995
51.6,5.198666453203556,West Lake Bonney,1995
51.7,4.892757266856483,West Lake Bonney,1995
51.8,4.5868480805094745,West Lake Bonney,1995
51.900000000000006,4.280938894162393,West Lake Bonney,1995
52,3.975029707815491,West Lake Bonney,1995
52.1,3.6691205214684146,West Lake Bonney,1995
52.2,3.3632113351214077,West Lake Bonney,1995
52.3,3.057513740627014,West Lake Bonney,1995
52.400000000000006,2.9596679428175676,West Lake Bonney,1995
52.5,2.8618221450079684,West Lake Bonney,1995
52.6,2.7639763471985006,West Lake Bonney,1995
52.7,2.666130549388912,West Lake Bonney,1995
52.8,2.5682847515793714,West Lake Bonney,1995
52.900000000000006,2.470438953769934,West Lake Bonney,1995
53,2.372593155960379,West Lake Bonney,1995
53.1,2.2747473581509077,West Lake Bonney,1995
53.2,2.1769015603413244,West Lake Bonney,1995
53.3,2.0790557625318584,West Lake Bonney,1995
53.400000000000006,1.9812099647223569,West Lake Bonney,1995
53.5,1.8833641669127594,West Lake Bonney,1995
53.6,1.7855183691032366,West Lake Bonney,1995
53.7,1.6876725712937883,West Lake Bonney,1995
53.8,1.5898267734842744,West Lake Bonney,1995
53.900000000000006,1.491980975674723,West Lake Bonney,1995
54,1.3941351778652304,West Lake Bonney,1995
54.1,1.2962893800557467,West Lake Bonney,1995
54.2,1.1984435822462345,West Lake Bonney,1995
54.3,1.118383579697234,West Lake Bonney,1995
54.400000000000006,1.1257099924367253,West Lake Bonney,1995
54.5,1.1330364051762238,West Lake Bonney,1995
54.6,1.1403628179158005,West Lake Bonney,1995
54.7,1.1476892306551925,West Lake Bonney,1995
54.8,1.1550156433946661,West Lake Bonney,1995
54.900000000000006,1.1623420561342357,West Lake Bonney,1995
55,1.169668468873713,West Lake Bonney,1995
55.1,1.1769948816131794,West Lake Bonney,1995
55.2,1.184321294352607,West Lake Bonney,1995
55.3,1.1916477070921552,West Lake Bonney,1995
55.400000000000006,1.198974119831533,West Lake Bonney,1995
55.5,1.2063005325711238,West Lake Bonney,1995
55.6,1.213626945310633,West Lake Bonney,1995
55.7,1.2209533580501208,West Lake Bonney,1995
55.8,1.2282797707895128,West Lake Bonney,1995
55.900000000000006,1.235606183529022,West Lake Bonney,1995
56,1.242932596268517,West Lake Bonney,1995
56.1,1.2502590090079693,West Lake Bonney,1995
56.2,1.2575854217475744,West Lake Bonney,1995
56.300000000000004,1.1888200789858487,West Lake Bonney,1995
56.4,1.1778434883809155,West Lake Bonney,1995
56.5,1.1668668977758792,West Lake Bonney,1995
56.6,1.1558903071709246,West Lake Bonney,1995
56.7,1.144913716565867,West Lake Bonney,1995
56.800000000000004,1.1339371259609656,West Lake Bonney,1995
56.9,1.1229605353558476,West Lake Bonney,1995
57,1.1119839447509037,West Lake Bonney,1995
57.1,1.1010073541458567,West Lake Bonney,1995
57.2,1.0900307635408915,West Lake Bonney,1995
57.300000000000004,1.1262111206756025,West Lake Bonney,1995
57.4,1.19016028813002,West Lake Bonney,1995
57.5,1.2541094555845032,West Lake Bonney,1995
57.6,1.318058623038855,West Lake Bonney,1995
57.7,1.3820077904932973,West Lake Bonney,1995
57.800000000000004,1.4355964172657836,West Lake Bonney,1995
57.9,1.4355964172658595,West Lake Bonney,1995
58,1.4355964172657876,West Lake Bonney,1995
24,147.17151777871567,West Lake Bonney,1996
24.1,147.17151777871558,West Lake Bonney,1996
24.2,147.17151777871578,West Lake Bonney,1996
24.3,147.1316107613438,West Lake Bonney,1996
24.4,147.00588920323895,West Lake Bonney,1996
24.5,146.84322844796708,West Lake Bonney,1996
24.6,146.68056769269515,West Lake Bonney,1996
24.7,146.5179069374233,West Lake Bonney,1996
24.8,146.35524618215146,West Lake Bonney,1996
24.9,146.19258542687948,West Lake Bonney,1996
25,146.0299246716076,West Lake Bonney,1996
25.1,145.86726391633573,West Lake Bonney,1996
25.2,145.7046031610638,West Lake Bonney,1996
25.3,145.54194240579199,West Lake Bonney,1996
25.4,145.3792816505199,West Lake Bonney,1996
25.5,145.21662089524804,West Lake Bonney,1996
25.6,145.05396013997628,West Lake Bonney,1996
25.7,144.89129938470433,West Lake Bonney,1996
25.8,144.7286386294324,West Lake Bonney,1996
25.9,144.5659778741606,West Lake Bonney,1996
26,144.4033171188887,West Lake Bonney,1996
26.1,144.2406563636167,West Lake Bonney,1996
26.2,144.07799560834488,West Lake Bonney,1996
26.3,143.91533485307298,West Lake Bonney,1996
26.4,143.75267409780122,West Lake Bonney,1996
26.5,143.59001334252923,West Lake Bonney,1996
26.6,143.42735258725736,West Lake Bonney,1996
26.7,143.26469183198537,West Lake Bonney,1996
26.8,143.10203107671353,West Lake Bonney,1996
26.9,142.93937032144163,West Lake Bonney,1996
27,142.7767095661697,West Lake Bonney,1996
27.1,142.61404881089797,West Lake Bonney,1996
27.2,142.48557183558927,West Lake Bonney,1996
27.3,142.42616870618457,West Lake Bonney,1996
27.4,142.40144522150257,West Lake Bonney,1996
27.5,142.37672173682074,West Lake Bonney,1996
27.6,142.35199825213877,West Lake Bonney,1996
27.7,142.3272747674569,West Lake Bonney,1996
27.8,142.30255128277503,West Lake Bonney,1996
27.9,142.27782779809317,West Lake Bonney,1996
28,142.25310431341111,West Lake Bonney,1996
28.1,142.2283808287292,West Lake Bonney,1996
28.2,142.2036573440473,West Lake Bonney,1996
28.3,142.17893385936537,West Lake Bonney,1996
28.4,142.15421037468352,West Lake Bonney,1996
28.5,142.12948689000163,West Lake Bonney,1996
28.6,142.10476340531955,West Lake Bonney,1996
28.7,142.08003992063763,West Lake Bonney,1996
28.8,142.05531643595577,West Lake Bonney,1996
28.9,142.03059295127383,West Lake Bonney,1996
29,142.005869466592,West Lake Bonney,1996
29.1,141.98114598191006,West Lake Bonney,1996
29.2,141.9564224972282,West Lake Bonney,1996
29.3,141.93169901254623,West Lake Bonney,1996
29.4,141.90697552786423,West Lake Bonney,1996
29.5,141.8822520431824,West Lake Bonney,1996
29.6,141.85752855850052,West Lake Bonney,1996
29.7,141.83280507381846,West Lake Bonney,1996
29.8,141.80808158913658,West Lake Bonney,1996
29.9,141.7833581044546,West Lake Bonney,1996
30,141.75863461977272,West Lake Bonney,1996
30.1,141.73391113509086,West Lake Bonney,1996
30.2,141.7091876504089,West Lake Bonney,1996
30.3,141.68446416572698,West Lake Bonney,1996
30.4,141.65974068104507,West Lake Bonney,1996
30.5,141.63501719636315,West Lake Bonney,1996
30.6,141.61029371168124,West Lake Bonney,1996
30.7,141.5855702269992,West Lake Bonney,1996
30.8,141.5608467423174,West Lake Bonney,1996
30.9,141.53612325763547,West Lake Bonney,1996
31,141.51139977295358,West Lake Bonney,1996
31.1,141.48667628827164,West Lake Bonney,1996
31.2,141.46195280358972,West Lake Bonney,1996
31.3,141.43722931890773,West Lake Bonney,1996
31.4,141.4125058342259,West Lake Bonney,1996
31.5,141.387782349544,West Lake Bonney,1996
31.6,141.3630588648621,West Lake Bonney,1996
31.7,141.33833538018018,West Lake Bonney,1996
31.8,141.3136118954982,West Lake Bonney,1996
31.9,141.2888884108162,West Lake Bonney,1996
32,141.26416492613436,West Lake Bonney,1996
32.1,141.2394414414525,West Lake Bonney,1996
32.2,141.1955391581975,West Lake Bonney,1996
32.3,141.08231256987492,West Lake Bonney,1996
32.4,140.7855202655497,West Lake Bonney,1996
32.5,140.48872796122455,West Lake Bonney,1996
32.6,140.19193565689946,West Lake Bonney,1996
32.7,139.89514335257434,West Lake Bonney,1996
32.8,139.59835104824919,West Lake Bonney,1996
32.9,139.30155874392406,West Lake Bonney,1996
33,139.00476643959894,West Lake Bonney,1996
33.1,138.70797413527376,West Lake Bonney,1996
33.2,138.4111818309486,West Lake Bonney,1996
33.3,138.11438952662343,West Lake Bonney,1996
33.4,137.81759722229833,West Lake Bonney,1996
33.5,137.5208049179732,West Lake Bonney,1996
33.6,137.22401261364797,West Lake Bonney,1996
33.7,136.92722030932285,West Lake Bonney,1996
33.8,136.63042800499775,West Lake Bonney,1996
33.9,136.33363570067257,West Lake Bonney,1996
34,136.0368433963474,West Lake Bonney,1996
34.1,135.7400510920222,West Lake Bonney,1996
34.2,135.4432587876971,West Lake Bonney,1996
34.3,135.14646648337197,West Lake Bonney,1996
34.4,134.84967417904687,West Lake Bonney,1996
34.5,134.55288187472166,West Lake Bonney,1996
34.6,134.2560895703965,West Lake Bonney,1996
34.7,133.95929726607142,West Lake Bonney,1996
34.8,133.66250496174624,West Lake Bonney,1996
34.9,133.3657126574211,West Lake Bonney,1996
35,133.06892035309593,West Lake Bonney,1996
35.1,132.77212804877078,West Lake Bonney,1996
35.2,132.47533574444574,West Lake Bonney,1996
35.3,132.1785434401205,West Lake Bonney,1996
35.4,131.88175113579538,West Lake Bonney,1996
35.5,131.5849588314702,West Lake Bonney,1996
35.6,131.28816652714502,West Lake Bonney,1996
35.7,130.99137422281993,West Lake Bonney,1996
35.8,130.69458191849475,West Lake Bonney,1996
35.9,130.3977896141696,West Lake Bonney,1996
36,130.10099730984444,West Lake Bonney,1996
36.1,129.80420500551935,West Lake Bonney,1996
36.2,129.50741270119417,West Lake Bonney,1996
36.3,129.2106203968691,West Lake Bonney,1996
36.4,128.9138280925439,West Lake Bonney,1996
36.5,128.61703578821874,West Lake Bonney,1996
36.6,128.3202434838936,West Lake Bonney,1996
36.7,128.02345117956847,West Lake Bonney,1996
36.8,127.72665887524332,West Lake Bonney,1996
36.9,127.42986657091816,West Lake Bonney,1996
37,127.133074266593,West Lake Bonney,1996
37.1,126.8362819622678,West Lake Bonney,1996
37.2,126.38872353935295,West Lake Bonney,1996
37.3,125.70621156525723,West Lake Bonney,1996
37.4,125.18758048997879,West Lake Bonney,1996
37.5,124.66894941470026,West Lake Bonney,1996
37.6,124.15031833942177,West Lake Bonney,1996
37.7,123.63168726414332,West Lake Bonney,1996
37.8,123.11305618886482,West Lake Bonney,1996
37.9,122.59442511358631,West Lake Bonney,1996
38,122.07579403830779,West Lake Bonney,1996
38.1,121.55716296302937,West Lake Bonney,1996
38.2,121.03853188775085,West Lake Bonney,1996
38.3,120.51990081247229,West Lake Bonney,1996
38.4,120.0012697371938,West Lake Bonney,1996
38.5,119.48263866191535,West Lake Bonney,1996
38.6,118.96400758663685,West Lake Bonney,1996
38.7,118.44537651135829,West Lake Bonney,1996
38.8,117.92674543607987,West Lake Bonney,1996
38.9,117.40811436080138,West Lake Bonney,1996
39,116.88948328552283,West Lake Bonney,1996
39.1,116.37085221024438,West Lake Bonney,1996
39.2,115.85222113496587,West Lake Bonney,1996
39.3,115.33359005968738,West Lake Bonney,1996
39.4,114.81495898440889,West Lake Bonney,1996
39.5,114.2963279091304,West Lake Bonney,1996
39.6,113.77769683385189,West Lake Bonney,1996
39.7,113.25906575857336,West Lake Bonney,1996
39.8,112.74043468329492,West Lake Bonney,1996
39.9,112.2218036080164,West Lake Bonney,1996
40,111.70317253273788,West Lake Bonney,1996
40.1,111.18454145745946,West Lake Bonney,1996
40.2,111.29338518098223,West Lake Bonney,1996
40.3,112.22274457344295,West Lake Bonney,1996
40.400000000000006,111.7654302725696,West Lake Bonney,1996
40.5,111.30811597169644,West Lake Bonney,1996
40.6,110.85080167082306,West Lake Bonney,1996
40.7,110.39348736994975,West Lake Bonney,1996
40.8,109.93617306907652,West Lake Bonney,1996
40.900000000000006,109.47885876820314,West Lake Bonney,1996
41,109.02154446732996,West Lake Bonney,1996
41.1,108.56423016645661,West Lake Bonney,1996
41.2,108.10691586558328,West Lake Bonney,1996
41.3,107.64960156471003,West Lake Bonney,1996
41.400000000000006,107.1922872638367,West Lake Bonney,1996
41.5,106.73497296296344,West Lake Bonney,1996
41.6,106.27765866209012,West Lake Bonney,1996
41.7,105.8203443612168,West Lake Bonney,1996
41.8,105.36303006034358,West Lake Bonney,1996
41.900000000000006,104.9057157594702,West Lake Bonney,1996
42,104.44840145859692,West Lake Bonney,1996
42.1,103.9910871577236,West Lake Bonney,1996
42.2,103.30673583425667,West Lake Bonney,1996
42.3,102.31986248655133,West Lake Bonney,1996
42.400000000000006,101.97291530372559,West Lake Bonney,1996
42.5,101.62596812089998,West Lake Bonney,1996
42.6,101.27902093807435,West Lake Bonney,1996
42.7,100.93207375524872,West Lake Bonney,1996
42.8,100.5851265724231,West Lake Bonney,1996
42.900000000000006,100.23817938959745,West Lake Bonney,1996
43,99.89123220677183,West Lake Bonney,1996
43.1,99.54428502394619,West Lake Bonney,1996
43.2,99.19733784112054,West Lake Bonney,1996
43.3,98.85039065829493,West Lake Bonney,1996
43.400000000000006,98.50344347546925,West Lake Bonney,1996
43.5,98.15649629264367,West Lake Bonney,1996
43.6,97.80954910981804,West Lake Bonney,1996
43.7,97.4626019269924,West Lake Bonney,1996
43.8,97.11565474416676,West Lake Bonney,1996
43.900000000000006,96.76870756134112,West Lake Bonney,1996
44,96.42176037851556,West Lake Bonney,1996
44.1,96.07481319568987,West Lake Bonney,1996
44.2,95.72786601286428,West Lake Bonney,1996
44.3,95.38091883003861,West Lake Bonney,1996
44.400000000000006,95.03397164721297,West Lake Bonney,1996
44.5,94.68702446438739,West Lake Bonney,1996
44.6,94.34007728156172,West Lake Bonney,1996
44.7,93.99313009873607,West Lake Bonney,1996
44.8,93.64618291591052,West Lake Bonney,1996
44.900000000000006,93.29923573308484,West Lake Bonney,1996
45,92.95228855025924,West Lake Bonney,1996
45.1,92.60534136743357,West Lake Bonney,1996
45.2,93.08838873239766,West Lake Bonney,1996
45.3,94.61720693616144,West Lake Bonney,1996
45.400000000000006,94.0965047538135,West Lake Bonney,1996
45.5,93.57580257146553,West Lake Bonney,1996
45.6,93.05510038911765,West Lake Bonney,1996
45.7,92.5343982067697,West Lake Bonney,1996
45.8,92.01369602442179,West Lake Bonney,1996
45.900000000000006,91.49299384207386,West Lake Bonney,1996
46,90.97229165972593,West Lake Bonney,1996
46.1,90.45158947737804,West Lake Bonney,1996
46.2,89.93088729503016,West Lake Bonney,1996
46.3,89.41018511268229,West Lake Bonney,1996
46.400000000000006,88.88948293033424,West Lake Bonney,1996
46.5,88.36878074798632,West Lake Bonney,1996
46.6,87.84807856563845,West Lake Bonney,1996
46.7,87.32737638329051,West Lake Bonney,1996
46.8,86.80667420094257,West Lake Bonney,1996
46.900000000000006,86.28597201859465,West Lake Bonney,1996
47,85.76526983624676,West Lake Bonney,1996
47.1,85.24456765389878,West Lake Bonney,1996
47.2,84.51407061437284,West Lake Bonney,1996
47.3,83.42811250533957,West Lake Bonney,1996
47.400000000000006,82.33354207004565,West Lake Bonney,1996
47.5,81.23897163475185,West Lake Bonney,1996
